1,1,USER_MENTION people have no idea how fast twitter will evolve
672,0,USER_MENTION USER_MENTION but hey look on the bright side at least russia get crimea in that scenario so you can be comforted by that thought while watching the mushroom clouds rise
673,0,USER_MENTION USER_MENTION if russia faces destruction of their army and utter defeat by nato they will use nukes then nato will respond with nukes and civilization is over
674,0,USER_MENTION whether one likes it or not crimea is absolutely seen as a core part of russia by russia is also of critical national security importance to russia as it is their southern navy their standpoint losing crimea is like usa losing hawaii pearl harbor
675,1,USER_MENTION USER_MENTION exactly
676,0,USER_MENTION if russia is faced with the choice of losing crimea or using battlefield nukes they will choose the already russia in every possible way so what more do they have left to lose we nuke russia back they will nuke us and then we have ww3
677,1,exceptionally wellsaid URL
678,1,USER_MENTION USER_MENTION USER_MENTION standard nonperformance y suspension in production now has improved comfort without affecting handling
679,1,USER_MENTION USER_MENTION USER_MENTION yeah rv version is lower priority than standard version should still see high speeds during off hours is that we add more satellites upgrade satellite technology speeds in high user density locations should see significant increases
680,1,ok we will add a donate option to starlink
681,1,USER_MENTION USER_MENTION oddly low normally much higher
682,1,are there others that want to donate starlinks to places in need URL
683,1,USER_MENTION ok
684,1,USER_MENTION USER_MENTION USER_MENTION happened to me many times
685,1,USER_MENTION USER_MENTION a much quieter leaf blower is possible
686,1,USER_MENTION this is harder than it sounds but ok
687,1,deus x machina
688,1,USER_MENTION we are proceeding very carefully if there is a rud on the pad starship progress will be set back by months
689,0,USER_MENTION game over when not if earth gets hit by an object of that size
690,1,USER_MENTION ramen lambos
691,1,USER_MENTION used a lot in rocketry
692,1,so true URL
693,1,USER_MENTION every millipede has its millennia
694,1,USER_MENTION we should bring back their outfits
695,1,USER_MENTION good thread
696,1,fancy a game of meme tennis URL
697,0,buy burnt hair from a company that digs holes
698,0,USER_MENTION i read this as goth clowns lonely
699,0,did you hear about the dyslexic kbg agent pot secret
700,0,USER_MENTION
701,1,venn diagram intersection of those two audiences is pretty small i guess
702,0,not as popular as hoped sigh
703,1,pitching my idea once again for a crossover of das boot boss hijinks on the high seas URL
704,1,USER_MENTION USER_MENTION just a scratch we can buff it out
705,1,USER_MENTION mostly accurate
706,0,the comments in this thread are a conspiracy wet dream
707,1,USER_MENTION yup
708,1,USER_MENTION years ago
709,1,USER_MENTION USER_MENTION definitely one of the strangest meetings ever experienced USER_MENTION was there too
710,0,USER_MENTION USER_MENTION trying my hardest to deescalate this situation and obviously failing
711,0,USER_MENTION USER_MENTION damned if you do damned if you so guess just damned
712,1,USER_MENTION starship nextgen starlink satellites are key but much risk lies ahead before those are working at scale
713,1,USER_MENTION the hilarious thing is not wrong
714,1,USER_MENTION so it goes
715,1,USER_MENTION fate loves irony
716,1,USER_MENTION even so we should still do good deeds
717,0,the hell with it even though starlink is still losing money other companies are getting billions of taxpayer just keep funding ukraine govt for free
718,0,USER_MENTION that dude is not just a of spineless coward also an ignorant fool starlink was directly requested by the ukraine government as it was the only thing that worked
719,1,USER_MENTION USER_MENTION USER_MENTION it has required a lot of our resources going into super lockdown mode slows down new development progress as we have to resist attacks from a sophisticated adversary actively at war
720,1,USER_MENTION dod provided about of the falcon development cost appreciated certainly but should be seen in context
721,0,USER_MENTION USER_MENTION of course and their signal jamming systems are also getting better
722,1,USER_MENTION the amount spacex is requesting for a major battlefield advantage is less than the cost of one new gps satellite ironically gps work on battlefields as the signal is easy to jam but starlink does
723,0,USER_MENTION would be great if someday humanity stopped pointing nukes at itself that would destroy almost all life on any given year there is a chance above zero that they will be launched we are now at the highest risk in URL
724,0,USER_MENTION curses foiled again
725,0,USER_MENTION USER_MENTION
726,1,USER_MENTION accurate
727,0,USER_MENTION russia has the ability to destroy usa europe utterly with nuclear missiles in less than minutes vice surprising number of people know course it would be mad to use them but it is also mad to be in this situation at all
728,1,USER_MENTION this has potential
729,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION internet fiber phone lines cell towers other spacebased comms in war areas have been destroyed is all left for URL
730,1,USER_MENTION thank you for clarifying this
731,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION starlink is the primary communications system of the ukrainian army on the war front if anyone else wants this job please be my guest
732,0,USER_MENTION USER_MENTION USER_MENTION USER_MENTION big difference between peace comms vs warfront comms is only comms system still working at warfront others all dead is actively trying to kill starlink to safeguard spacex has diverted massive resources towards so starlink may still die
733,0,USER_MENTION USER_MENTION USER_MENTION concerning
734,0,USER_MENTION USER_MENTION USER_MENTION URL
735,1,USER_MENTION are there citizens of nations who are helping ukraine on this list
736,0,USER_MENTION but surely no reasonable person would launch nuclear problem with that logic is if we were dealing with reasonable people we have war in the first place
737,1,USER_MENTION is this list real the url
738,1,USER_MENTION people should never fear turbulence commercial airliner wings can handle insane amounts of bending
739,1,USER_MENTION the right question to ask
740,1,USER_MENTION USER_MENTION just following his recommendation
741,1,USER_MENTION USER_MENTION falcon can probably get starlink past breakeven but starship is needed to fund mars
742,1,USER_MENTION USER_MENTION USER_MENTION yes
743,1,USER_MENTION USER_MENTION USER_MENTION in addition to terminals we have to create launch maintain replenish satellites ground stations pay telcos for access to internet via gateways also had to defend against cyberattacks jamming which are getting is approaching
744,0,USER_MENTION also starlink is still losing money it is insanely difficult for a leo communications constellation to avoid bankruptcy that was the fate of every company that tried this asked what the goal of starlink was at a space conference i said go
745,0,USER_MENTION USER_MENTION USER_MENTION maybe the got their
746,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION very few in iran so far
747,0,USER_MENTION strange that nothing was leaked about our competitors in space launch communications lockheed boeing who get over be surprised to find this particular individual working there when he retires from dod corruption at its finest
748,0,USER_MENTION USER_MENTION spacex is not asking to recoup past expenses but also cannot fund the existing system indefinitely send several thousand more terminals that have data usage up to greater than typical households this is unreasonable
749,1,USER_MENTION vital to the future of consciousness
750,0,USER_MENTION
751,1,USER_MENTION srsly
752,1,USER_MENTION USER_MENTION next week
753,0,USER_MENTION envy has driven him to madness
754,1,USER_MENTION starlink requires nothing except watt power source with a small solar system plus battery or a generator you will have connectivity anywhere
755,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION true
756,1,USER_MENTION USER_MENTION USER_MENTION there are some active terminals
757,0,USER_MENTION USER_MENTION USER_MENTION of course this happens almost every day they successfully destroyed viasat in ukraine several months ago URL
758,0,USER_MENTION USER_MENTION USER_MENTION starlink has faced relentless jamming attacks spacex relentless cyberwar so far their success has been limited
759,1,USER_MENTION noted
760,1,USER_MENTION starlink data usage growth in ukraine URL
761,0,USER_MENTION USER_MENTION URL
762,1,
763,1,USER_MENTION cool
764,0,USER_MENTION USER_MENTION maybe with
765,1,this is real
766,0,URL
767,1,USER_MENTION USER_MENTION opinion is burnt hair is just elon saying chill out have a laugh and share a
768,0,USER_MENTION oh the irony
769,1,we might need a different name as this is basically just starlink with roaming capability so you can take your terminal anywhere URL
770,1,USER_MENTION the counterintuitive thing is that actually gonna be a sick product
771,1,please buy my perfume so i can buy twitter
772,1,and right on cue URL
773,1,USER_MENTION most welcome glad to support ukraine
774,1,get more lit than this
775,1,be the change you want in the world
776,1,wait for media stories tomorrow about of burnt hair sold
777,1,bottles of burnt hair sold
778,0,USER_MENTION
779,1,over bottles of burnt hair sold
780,1,an omnigender product
781,0,URL
782,1,with a name like mine getting into the fragrance business was inevitable why did i even fight it for so long
783,1,and you can pay with doge
784,1,the finest fragrance on URL URL
785,0,USER_MENTION nobody should trust bremmer
786,1,maybe one day we can finally achieve URL
787,1,the next question one is typically asked is you tried URL
788,0,URL
789,0,USER_MENTION USER_MENTION USER_MENTION USER_MENTION not subtle
790,0,USER_MENTION USER_MENTION sam there is a such a thing as meditating too much
791,1,USER_MENTION USER_MENTION USER_MENTION yes back to regularly scheduled programming
792,0,USER_MENTION USER_MENTION pointless as there is currently no overlap between russian and ukrainian demands not even close
793,0,USER_MENTION no it is not i have spoken to putin only once and that was about months ago the subject matter was space
794,0,USER_MENTION talked to ye today expressed my concerns about his recent tweet which i think he took to heart
795,1,USER_MENTION USER_MENTION it was built paid for at my request hunter team did great work
796,0,USER_MENTION
797,1,USER_MENTION it will
798,0,USER_MENTION USER_MENTION strange USER_MENTION
799,1,USER_MENTION i have no desire to become involved in wars but it is safe to say that all bets are off if the nukes start flying
800,0,USER_MENTION strong candidate to win most counterintuitive product of the year
801,1,USER_MENTION important to bear in mind when reading anything
802,1,USER_MENTION indeed that kinetic energy scales with the square of velocity is not sealed escape pod with a heat shield would probably work
803,0,USER_MENTION so many blind spots
804,0,USER_MENTION USER_MENTION
805,1,USER_MENTION USER_MENTION there are terminals in ukraine but each terminal can be used to provide an internet uplink to a cell phone tower so potentially several thousand people can be served by a single terminal
806,1,coming soon from the USER_MENTION URL
807,1,USER_MENTION yup it will float
808,1,USER_MENTION USER_MENTION USER_MENTION too busy trying to survive at the time
809,1,USER_MENTION USER_MENTION they were invited to further their career elsewhere
810,1,USER_MENTION USER_MENTION there is a giant literal fork in the road outside the autopilot office in palo alto
811,1,USER_MENTION USER_MENTION mine
812,1,USER_MENTION USER_MENTION i love the inverse poetry of making metaphors literal
813,1,USER_MENTION that is quite an interesting story we sent what appeared to be identical emails to all but each was actually coded with either one or two spaces between sentences forming a binary signature that identified the leaker
814,0,because it runs recursively
815,0,USER_MENTION nuclear war probability is rising rapidly
816,1,an eye for an eye leaves everyone blind URL
817,1,USER_MENTION perhaps we can talk again today
818,1,USER_MENTION USER_MENTION true starlink provided a decisive battlefield advantage
819,1,USER_MENTION been up all night trying to think of any possible way to deescalate this war
820,1,USER_MENTION feels so long ago a pleasant memory EMO_POS
821,0,URL
822,1,USER_MENTION doubleheader
823,1,USER_MENTION USER_MENTION agreed
824,1,USER_MENTION beautiful
825,0,USER_MENTION
826,1,USER_MENTION welcome back to twitter my friend
827,0,USER_MENTION
828,0,USER_MENTION dojo uses bf16 so actual performance difference vs bit is much less than it would seem since you truncate so many useless zeroes round from there
829,1,USER_MENTION
830,1,USER_MENTION USER_MENTION two dragons on USER_MENTION
831,1,USER_MENTION USER_MENTION USER_MENTION wait to see this beast in action
832,1,USER_MENTION even better build coming next week
833,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION quite a few trying to do the right thing which is not always clear
834,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION i am in regular contact with fedorov
835,0,USER_MENTION USER_MENTION USER_MENTION USER_MENTION bad reporting by ft this article falsely claims that starlink terminals service were paid for when only a small percentage have been operation has cost spacex will exceed by end of for happening on the battlefield classified
836,1,USER_MENTION starlink will provide the vast majority of bandwidth from space
837,1,USER_MENTION need an electric propeller mounted on the tow hitch to go faster than a few knots might a creative wheel hub design that can generate meaningful thrust
838,0,USER_MENTION norway rocks
839,1,in case you missed tesla ai day URL
840,1,USER_MENTION satellite constellation capability comes down to tonnage to orbit per year times capability per ton
841,1,spacex dragon docking with USER_MENTION extended video URL
842,1,USER_MENTION very intense days indeed
843,0,USER_MENTION USER_MENTION
844,0,USER_MENTION
845,1,USER_MENTION USER_MENTION USER_MENTION personally i like the latter but to each their own
846,1,USER_MENTION USER_MENTION USER_MENTION i think being able to dial the content you see from all the way to it on is the way to go
847,1,USER_MENTION USER_MENTION software engineering server operations design will rule the roost
848,1,USER_MENTION USER_MENTION there will be very rapid product evolution
849,1,mile range super fun to drive
850,1,excited to announce start of production of tesla semi truck with deliveries to USER_MENTION on dec URL
851,0,USER_MENTION tiny helium leak just barely triggered abort but we take no risks with customer satellites standing down to investigate
852,0,USER_MENTION
853,1,USER_MENTION agreed
854,0,USER_MENTION
855,1,USER_MENTION USER_MENTION plot twist
856,1,USER_MENTION elon liking his own tweets liking his own tweets
857,1,USER_MENTION dragon is now docked to USER_MENTION
858,1,video URL
859,1,starlink view of stage deorbit burn URL
860,0,USER_MENTION USER_MENTION
861,0,USER_MENTION
862,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION i will try my best
863,1,USER_MENTION a big fan of ukraine but not of ww3
864,0,USER_MENTION USER_MENTION
865,0,USER_MENTION URL
866,1,USER_MENTION cute you can get surprisingly close to a wild baby rhino mom if you stay downwind
867,0,USER_MENTION USER_MENTION USER_MENTION there are no angels in war
868,1,USER_MENTION USER_MENTION accurate assessment
869,1,USER_MENTION correct
870,0,USER_MENTION so saying that not buying twitter is bad but also buying twitter is bad
871,1,USER_MENTION USER_MENTION we talked via videoconference last year
872,0,USER_MENTION
873,0,war is the ultimate supreme court
874,0,USER_MENTION USER_MENTION kherson and zaporizhzhia almost certainly do not want to join russia annexation of those regions was done to ensure a land bridge and water supply to crimea
875,0,USER_MENTION obviously not everyone who voted for the prorussia party wanted to join russia but it would also be inaccurate to say that none did
876,1,USER_MENTION below is the electoral map of blue is the prorussia party URL
877,1,USER_MENTION assuming you believe that the will of the people matters we should in any given conflict region support the will of those who live there of ukraine unequivocally wants to be part of ukraine but some eastern portions have russian majorities and prefer russia
878,0,USER_MENTION first of all tesla had that consumer tax credit for years we ask for this one gm ford did
879,0,USER_MENTION USER_MENTION
880,1,another batch of starlinks in orbit hours after the astronaut launch URL
881,1,USER_MENTION that be hard to do
882,0,USER_MENTION
883,1,USER_MENTION twitter is an accelerant to fulfilling the original URL vision
884,0,USER_MENTION i do not think it is simple at all but i have yet to hear any realistic path to has achieved many brilliant tactical victories but should be wary of overconfidence leading to strategic russia fully mobilizes millions on both sides will die
885,1,USER_MENTION will actually be a major upgrade keeping just because haha
886,1,USER_MENTION twitter probably accelerates x by to years but i could be wrong
887,1,buying twitter is an accelerant to creating x the everything app
888,0,USER_MENTION USER_MENTION
889,1,USER_MENTION should be noted that starlink is still far from cash flow positive all leo communications constellations to date have gone bankrupt so any support is super helpful
890,0,USER_MENTION USER_MENTION a small number of terminals were paid for by the govt vast majority were not this is just another bs wapo hit piece
891,1,USER_MENTION i still very much support ukraine but am convinced that massive escalation of the war will cause great harm to ukraine and possibly the world
892,1,USER_MENTION we gave starlinks to ukraine lost in doing so while putting spacex myself at serious risk of russian have you done besides tweet
893,1,USER_MENTION out of pocket cost to enable support starlink in ukraine is so far our support for russia is obviously we are pro to retake crimea will cause massive death probably fail risk nuclear war this would be terrible for ukraine earth
894,1,USER_MENTION in other news remote controlled anal beads sold out everywhere
895,0,USER_MENTION
896,1,USER_MENTION USER_MENTION USER_MENTION that referendum was questionable which is why i suggested repeating it under un or other trusted entity supervision
897,0,USER_MENTION USER_MENTION great offer a un supervised vote and if russia refuses then war it is
898,1,USER_MENTION maybe a similar approach to kosovo URL
899,1,USER_MENTION no suggesting voting under un or pick your most trusted entity or country supervision
900,0,USER_MENTION russia is doing partial mobilization they go to full war mobilization if crimea is at risk death on both sides will be has times population of ukraine so victory for ukraine is unlikely in total war if you care about the people of ukraine seek peace
901,0,USER_MENTION you are assuming that i wish to be popular i do care that millions of people may die needlessly for an essentially identical outcome
902,1,try this then the will of the people who live in the donbas crimea should decide whether part of russia or ukraine
903,1,USER_MENTION cheese is amazing
904,0,USER_MENTION indeed biggest bot attack ever seen
905,0,USER_MENTION the bot attack on this poll is strong
906,0,USER_MENTION the will of the people should decide whether they are part of russia or ukraine but russia invaded areas that would unequivocally choose to be part of ukraine
907,0,also worth noting that a possible albeit unlikely outcome from this conflict is nuclear war
908,0,this is highly likely to be the outcome in the end just a question of how many die before then
909,0,ukrainerussia redo elections of annexed regions under un supervision russia leaves if that is will of the crimea formally part of russia as it has been since until water supply to crimea ukraine remains neutral
910,1,USER_MENTION yes
911,1,USER_MENTION that is my assessment too
912,1,USER_MENTION wellsaid also we try to operate the team as nonhierarchically as possible allow movement between project areas so you get pigeonholed
913,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION trying my hardest perhaps more people might consider loving humanity collective light of consciousness is a tiny candle in a vast darkness please do not let it go out
914,1,USER_MENTION USER_MENTION optimus will be sickk
915,0,USER_MENTION USER_MENTION
916,1,USER_MENTION would be cool to make a game using tesla sim literally your city neighborhood down to skid marks on road then inject elements
917,1,USER_MENTION USER_MENTION occasionally
918,1,USER_MENTION and people wonder why i sometimes think in a simulation
919,0,URL
920,1,USER_MENTION trillion operations per second
921,1,USER_MENTION the embarrassing hose down photos were highly motivating tbh
922,0,URL
923,1,USER_MENTION tunneled under the road from one property to another this is to test the new machine
924,0,USER_MENTION unfortunately snail is still faster but tbc might beat snail by end of
925,1,prufrock ii emerging from the ground URL
926,1,USER_MENTION USER_MENTION but between now and then we do actually need to work hard
927,0,USER_MENTION i care about boosting the stock but the economic implications are obvious
928,1,do not let ancient grudge break to new mutiny
929,0,USER_MENTION USER_MENTION so many talented russians in america
930,0,USER_MENTION customer experience suffers when there is an end of quarter rush steady as she goes is the right move
931,1,USER_MENTION war always gives ample reason for vengeance for all sides only by overcoming this instinct can there be peace
932,1,USER_MENTION smoothing out crazy end of quarter delivery wave to reduce expedite costs relieve stress on tesla team aiming for steadier deliveries intraquarter
933,0,USER_MENTION funny reading simultaneous criticism that already been done but also impossible
934,0,USER_MENTION USER_MENTION
935,0,USER_MENTION master plan trois is all about tonnage
936,1,USER_MENTION USER_MENTION USER_MENTION thanks we have a great team
937,1,USER_MENTION beautiful
938,1,USER_MENTION exactly
939,0,URL
940,1,recording of tesla ai day URL
941,0,join URL
942,1,USER_MENTION USER_MENTION a little
943,1,USER_MENTION that and giving it a brain
944,0,USER_MENTION and wegovy
945,1,USER_MENTION yes
946,0,USER_MENTION fasting
947,0,USER_MENTION USER_MENTION uh oh mine must be tiny
948,1,USER_MENTION
949,0,URL
950,0,URL
951,0,USER_MENTION
952,0,USER_MENTION
953,0,URL
954,1,naturally there will be a catgirl version of our optimus robot
955,1,the point of ai day is to show the immense depth breadth of tesla in ai compute hardware robotics
956,1,USER_MENTION USER_MENTION
957,1,USER_MENTION yup
958,0,USER_MENTION should be according to greatest need not race or anything else
